VW Golf VII 1,4 TS...ne DSG 5d;125 HK;1.000;19,6 km/l;9,1 sek.;269.900 kr.;2018
Fiat Punto 1,2 Cool 5d;69 HK;52.000;19,6 km/l;14,4 sek.;74.200 kr.;2014
Mazda 3 2,0 Sky-G ...Vision 5d;120 HK;43.000;19,6 km/l;8,9 sek.;169.900 kr.;2013
Mercedes E220 d 2,...e aut. 4d;194 HK;24.000;25,6 km/l;7,3 sek.;539.900 kr.;2017
Volvo V70 2,0 D4 1...rive-E 5d;163 HK;98.000;20,4 km/l;9,9 sek.;299.900 kr.;2013
BMW 525d 3,0 aut. 4d;204 HK;161.000;16,4 km/l;7,2 sek.;329.000 kr.;2011
VW Polo 1,0 TSi 95...Motion 5d;95 HK;64.000;24,4 km/l;10,5 sek.;129.900 kr.;2016
Skoda Octavia 1,6 ...bi DSG 5d;105 HK;164.000;21,3 km/l;12,1 sek.;124.800 kr.;2013
Honda HR-V 1,5 i-V...egance 5d;130 HK;25.000;17,9 km/l;10,2 sek.;239.900 kr.;2016
Volvo V70 2,4 D5 2...m aut. 5d;215 HK;134.000;16,1 km/l;8,0 sek.;349.900 kr.;2014
Mercedes C200 2,0  4d;184 HK;100.000;18,9 km/l;7,5 sek.;299.900 kr.;2015
Hyundai i30 1,0 T-...remium 5d;120 HK;19.000;20,0 km/l;11,1 sek.;214.700 kr.;2017
Suzuki Grand Vitar...iS GLS 3d;129 HK;78.000;13,5 km/l;-;96.900 kr.;2006
Audi A7 2,8 FSi SB...ltitr. 5d;204 HK;53.000;13,5 km/l;7,9 sek.;499.900 kr.;2014
BMW 435d 3,0 Gran ...e aut. 5d;313 HK;76.000;17,9 km/l;4,8 sek.;Ring;2015
VW p! 1,0 MPi 60 ...p! BMT 5d;60 HK;5.000;24,4 km/l;14,4 sek.;116.900 kr.;2018
VW Golf Sportsvan ...ne BMT 5d;150 HK;10.000;18,2 km/l;8,8 sek.;319.900 kr.;2017
Mercedes E300 3,0 ...r aut. 5d;177 HK;380.000;11,6 km/l;9,4 sek.;37.900 kr.;1999
Renault Captur 0,9... Style 5d;90 HK;4.000;19,6 km/l;12,9 sek.;174.900 kr.;2016
Citroxebn C1 1,0i...n Clim 5d;68 HK;85.000;23,3 km/l;13,7 sek.;54.900 kr.;2014
VW Golf VII 1,4 TS...SG BMT 5d;122 HK;55.000;20,0 km/l;9,3 sek.;184.900 kr.;2014
Mercedes C180 1,8 ...e aut. 4d;122 HK;238.000;10,5 km/l;-;34.900 kr.;1994
Mazda 3 1,5 Sky-G ...Vision 4d;100 HK;58.000;20,0 km/l;10,8 sek.;157.000 kr.;2013
Mercedes E300 2,2 ...e aut. 4d;204 HK;135.000;-;7,5 sek.;429.900 kr.;2014
BMW 530d 3,0 xDrive aut. 4d;258 HK;64.000;17,5 km/l;6,1 sek.;489.900 kr.;2013
BMW X1 2,0 xDrive2...i aut. 5d;184 HK;89.000;13,3 km/l;7,9 sek.;369.000 kr.;2013
Mercedes 300 E 3,0  4d;180 HK;350.000;9,2 km/l;8,1 sek.;39.900 kr.;1991
Skoda Superb 2,0 T...bi DSG 5d;140 HK;119.000;19,6 km/l;10,2 sek.;259.800 kr.;2015
Citroxebn Xsara 1...eekend 5d;110 HK;235.000;14,5 km/l;11,3 sek.;9.000 kr.;2001
VW Golf VII 1,4 TS...ne DSG 5d;125 HK;1.000;19,6 km/l;9,1 sek.;269.900 kr.;2018
Fiat Punto 1,2 Cool 5d;69 HK;52.000;19,6 km/l;14,4 sek.;74.200 kr.;2014
Mazda 3 2,0 Sky-G ...Vision 5d;120 HK;43.000;19,6 km/l;8,9 sek.;169.900 kr.;2013
Mercedes E220 d 2,...e aut. 4d;194 HK;24.000;25,6 km/l;7,3 sek.;539.900 kr.;2017
Volvo V70 2,0 D4 1...rive-E 5d;163 HK;98.000;20,4 km/l;9,9 sek.;299.900 kr.;2013
BMW 525d 3,0 aut. 4d;204 HK;161.000;16,4 km/l;7,2 sek.;329.000 kr.;2011
VW Polo 1,0 TSi 95...Motion 5d;95 HK;64.000;24,4 km/l;10,5 sek.;129.900 kr.;2016
Skoda Octavia 1,6 ...bi DSG 5d;105 HK;164.000;21,3 km/l;12,1 sek.;124.800 kr.;2013
Honda HR-V 1,5 i-V...egance 5d;130 HK;25.000;17,9 km/l;10,2 sek.;239.900 kr.;2016
Volvo V70 2,4 D5 2...m aut. 5d;215 HK;134.000;16,1 km/l;8,0 sek.;349.900 kr.;2014
Mercedes C200 2,0  4d;184 HK;100.000;18,9 km/l;7,5 sek.;299.900 kr.;2015
Hyundai i30 1,0 T-...remium 5d;120 HK;19.000;20,0 km/l;11,1 sek.;214.700 kr.;2017
Suzuki Grand Vitar...iS GLS 3d;129 HK;78.000;13,5 km/l;-;96.900 kr.;2006
Audi A7 2,8 FSi SB...ltitr. 5d;204 HK;53.000;13,5 km/l;7,9 sek.;499.900 kr.;2014
BMW 435d 3,0 Gran ...e aut. 5d;313 HK;76.000;17,9 km/l;4,8 sek.;Ring;2015
VW p! 1,0 MPi 60 ...p! BMT 5d;60 HK;5.000;24,4 km/l;14,4 sek.;116.900 kr.;2018
VW Golf Sportsvan ...ne BMT 5d;150 HK;10.000;18,2 km/l;8,8 sek.;319.900 kr.;2017
Mercedes E300 3,0 ...r aut. 5d;177 HK;380.000;11,6 km/l;9,4 sek.;37.900 kr.;1999
Renault Captur 0,9... Style 5d;90 HK;4.000;19,6 km/l;12,9 sek.;174.900 kr.;2016
Citroxebn C1 1,0i...n Clim 5d;68 HK;85.000;23,3 km/l;13,7 sek.;54.900 kr.;2014
VW Golf VII 1,4 TS...SG BMT 5d;122 HK;55.000;20,0 km/l;9,3 sek.;184.900 kr.;2014
Mercedes C180 1,8 ...e aut. 4d;122 HK;238.000;10,5 km/l;-;34.900 kr.;1994
Mazda 3 1,5 Sky-G ...Vision 4d;100 HK;58.000;20,0 km/l;10,8 sek.;157.000 kr.;2013
Mercedes E300 2,2 ...e aut. 4d;204 HK;135.000;-;7,5 sek.;429.900 kr.;2014
BMW 530d 3,0 xDrive aut. 4d;258 HK;64.000;17,5 km/l;6,1 sek.;489.900 kr.;2013
BMW X1 2,0 xDrive2...i aut. 5d;184 HK;89.000;13,3 km/l;7,9 sek.;369.000 kr.;2013
Mercedes 300 E 3,0  4d;180 HK;350.000;9,2 km/l;8,1 sek.;39.900 kr.;1991
Skoda Superb 2,0 T...bi DSG 5d;140 HK;119.000;19,6 km/l;10,2 sek.;259.800 kr.;2015
Citroxebn Xsara 1...eekend 5d;110 HK;235.000;14,5 km/l;11,3 sek.;9.000 kr.;2001
VW Golf VII 1,4 TS...ne DSG 5d;125 HK;1.000;19,6 km/l;9,1 sek.;269.900 kr.;2018
Fiat Punto 1,2 Cool 5d;69 HK;52.000;19,6 km/l;14,4 sek.;74.200 kr.;2014
Mazda 3 2,0 Sky-G ...Vision 5d;120 HK;43.000;19,6 km/l;8,9 sek.;169.900 kr.;2013
Mercedes E220 d 2,...e aut. 4d;194 HK;24.000;25,6 km/l;7,3 sek.;539.900 kr.;2017
Volvo V70 2,0 D4 1...rive-E 5d;163 HK;98.000;20,4 km/l;9,9 sek.;299.900 kr.;2013
BMW 525d 3,0 aut. 4d;204 HK;161.000;16,4 km/l;7,2 sek.;329.000 kr.;2011
VW Polo 1,0 TSi 95...Motion 5d;95 HK;64.000;24,4 km/l;10,5 sek.;129.900 kr.;2016
Skoda Octavia 1,6 ...bi DSG 5d;105 HK;164.000;21,3 km/l;12,1 sek.;124.800 kr.;2013
Honda HR-V 1,5 i-V...egance 5d;130 HK;25.000;17,9 km/l;10,2 sek.;239.900 kr.;2016
Volvo V70 2,4 D5 2...m aut. 5d;215 HK;134.000;16,1 km/l;8,0 sek.;349.900 kr.;2014
Mercedes C200 2,0  4d;184 HK;100.000;18,9 km/l;7,5 sek.;299.900 kr.;2015
Hyundai i30 1,0 T-...remium 5d;120 HK;19.000;20,0 km/l;11,1 sek.;214.700 kr.;2017
Suzuki Grand Vitar...iS GLS 3d;129 HK;78.000;13,5 km/l;-;96.900 kr.;2006
Audi A7 2,8 FSi SB...ltitr. 5d;204 HK;53.000;13,5 km/l;7,9 sek.;499.900 kr.;2014
BMW 435d 3,0 Gran ...e aut. 5d;313 HK;76.000;17,9 km/l;4,8 sek.;Ring;2015
VW p! 1,0 MPi 60 ...p! BMT 5d;60 HK;5.000;24,4 km/l;14,4 sek.;116.900 kr.;2018
VW Golf Sportsvan ...ne BMT 5d;150 HK;10.000;18,2 km/l;8,8 sek.;319.900 kr.;2017
Mercedes E300 3,0 ...r aut. 5d;177 HK;380.000;11,6 km/l;9,4 sek.;37.900 kr.;1999
Renault Captur 0,9... Style 5d;90 HK;4.000;19,6 km/l;12,9 sek.;174.900 kr.;2016
Citroxebn C1 1,0i...n Clim 5d;68 HK;85.000;23,3 km/l;13,7 sek.;54.900 kr.;2014
VW Golf VII 1,4 TS...SG BMT 5d;122 HK;55.000;20,0 km/l;9,3 sek.;184.900 kr.;2014
Mercedes C180 1,8 ...e aut. 4d;122 HK;238.000;10,5 km/l;-;34.900 kr.;1994
Mazda 3 1,5 Sky-G ...Vision 4d;100 HK;58.000;20,0 km/l;10,8 sek.;157.000 kr.;2013
Mercedes E300 2,2 ...e aut. 4d;204 HK;135.000;-;7,5 sek.;429.900 kr.;2014
BMW 530d 3,0 xDrive aut. 4d;258 HK;64.000;17,5 km/l;6,1 sek.;489.900 kr.;2013
BMW X1 2,0 xDrive2...i aut. 5d;184 HK;89.000;13,3 km/l;7,9 sek.;369.000 kr.;2013
Mercedes 300 E 3,0  4d;180 HK;350.000;9,2 km/l;8,1 sek.;39.900 kr.;1991
Skoda Superb 2,0 T...bi DSG 5d;140 HK;119.000;19,6 km/l;10,2 sek.;259.800 kr.;2015
Citroxebn Xsara 1...eekend 5d;110 HK;235.000;14,5 km/l;11,3 sek.;9.000 kr.;2001
VW Golf VII 1,4 TS...ne DSG 5d;125 HK;1.000;19,6 km/l;9,1 sek.;269.900 kr.;2018
Fiat Punto 1,2 Cool 5d;69 HK;52.000;19,6 km/l;14,4 sek.;74.200 kr.;2014
Mazda 3 2,0 Sky-G ...Vision 5d;120 HK;43.000;19,6 km/l;8,9 sek.;169.900 kr.;2013
Mercedes E220 d 2,...e aut. 4d;194 HK;24.000;25,6 km/l;7,3 sek.;539.900 kr.;2017
Volvo V70 2,0 D4 1...rive-E 5d;163 HK;98.000;20,4 km/l;9,9 sek.;299.900 kr.;2013
BMW 525d 3,0 aut. 4d;204 HK;161.000;16,4 km/l;7,2 sek.;329.000 kr.;2011
VW Polo 1,0 TSi 95...Motion 5d;95 HK;64.000;24,4 km/l;10,5 sek.;129.900 kr.;2016
Skoda Octavia 1,6 ...bi DSG 5d;105 HK;164.000;21,3 km/l;12,1 sek.;124.800 kr.;2013
Honda HR-V 1,5 i-V...egance 5d;130 HK;25.000;17,9 km/l;10,2 sek.;239.900 kr.;2016
Volvo V70 2,4 D5 2...m aut. 5d;215 HK;134.000;16,1 km/l;8,0 sek.;349.900 kr.;2014
Mercedes C200 2,0  4d;184 HK;100.000;18,9 km/l;7,5 sek.;299.900 kr.;2015
Hyundai i30 1,0 T-...remium 5d;120 HK;19.000;20,0 km/l;11,1 sek.;214.700 kr.;2017
Suzuki Grand Vitar...iS GLS 3d;129 HK;78.000;13,5 km/l;-;96.900 kr.;2006
Audi A7 2,8 FSi SB...ltitr. 5d;204 HK;53.000;13,5 km/l;7,9 sek.;499.900 kr.;2014
BMW 435d 3,0 Gran ...e aut. 5d;313 HK;76.000;17,9 km/l;4,8 sek.;Ring;2015
VW p! 1,0 MPi 60 ...p! BMT 5d;60 HK;5.000;24,4 km/l;14,4 sek.;116.900 kr.;2018
VW Golf Sportsvan ...ne BMT 5d;150 HK;10.000;18,2 km/l;8,8 sek.;319.900 kr.;2017
Mercedes E300 3,0 ...r aut. 5d;177 HK;380.000;11,6 km/l;9,4 sek.;37.900 kr.;1999
Renault Captur 0,9... Style 5d;90 HK;4.000;19,6 km/l;12,9 sek.;174.900 kr.;2016
Citroxebn C1 1,0i...n Clim 5d;68 HK;85.000;23,3 km/l;13,7 sek.;54.900 kr.;2014
VW Golf VII 1,4 TS...SG BMT 5d;122 HK;55.000;20,0 km/l;9,3 sek.;184.900 kr.;2014
Mercedes C180 1,8 ...e aut. 4d;122 HK;238.000;10,5 km/l;-;34.900 kr.;1994
Mazda 3 1,5 Sky-G ...Vision 4d;100 HK;58.000;20,0 km/l;10,8 sek.;157.000 kr.;2013
Mercedes E300 2,2 ...e aut. 4d;204 HK;135.000;-;7,5 sek.;429.900 kr.;2014
BMW 530d 3,0 xDrive aut. 4d;258 HK;64.000;17,5 km/l;6,1 sek.;489.900 kr.;2013
BMW X1 2,0 xDrive2...i aut. 5d;184 HK;89.000;13,3 km/l;7,9 sek.;369.000 kr.;2013
Mercedes 300 E 3,0  4d;180 HK;350.000;9,2 km/l;8,1 sek.;39.900 kr.;1991
Skoda Superb 2,0 T...bi DSG 5d;140 HK;119.000;19,6 km/l;10,2 sek.;259.800 kr.;2015
Citroxebn Xsara 1...eekend 5d;110 HK;235.000;14,5 km/l;11,3 sek.;9.000 kr.;2001
VW Golf VII 1,4 TS...ne DSG 5d;125 HK;1.000;19,6 km/l;9,1 sek.;269.900 kr.;2018
Fiat Punto 1,2 Cool 5d;69 HK;52.000;19,6 km/l;14,4 sek.;74.200 kr.;2014
Mazda 3 2,0 Sky-G ...Vision 5d;120 HK;43.000;19,6 km/l;8,9 sek.;169.900 kr.;2013
Mercedes E220 d 2,...e aut. 4d;194 HK;24.000;25,6 km/l;7,3 sek.;539.900 kr.;2017
Volvo V70 2,0 D4 1...rive-E 5d;163 HK;98.000;20,4 km/l;9,9 sek.;299.900 kr.;2013
BMW 525d 3,0 aut. 4d;204 HK;161.000;16,4 km/l;7,2 sek.;329.000 kr.;2011
VW Polo 1,0 TSi 95...Motion 5d;95 HK;64.000;24,4 km/l;10,5 sek.;129.900 kr.;2016
Skoda Octavia 1,6 ...bi DSG 5d;105 HK;164.000;21,3 km/l;12,1 sek.;124.800 kr.;2013
Honda HR-V 1,5 i-V...egance 5d;130 HK;25.000;17,9 km/l;10,2 sek.;239.900 kr.;2016
Volvo V70 2,4 D5 2...m aut. 5d;215 HK;134.000;16,1 km/l;8,0 sek.;349.900 kr.;2014
Mercedes C200 2,0  4d;184 HK;100.000;18,9 km/l;7,5 sek.;299.900 kr.;2015
Hyundai i30 1,0 T-...remium 5d;120 HK;19.000;20,0 km/l;11,1 sek.;214.700 kr.;2017
Suzuki Grand Vitar...iS GLS 3d;129 HK;78.000;13,5 km/l;-;96.900 kr.;2006
Audi A7 2,8 FSi SB...ltitr. 5d;204 HK;53.000;13,5 km/l;7,9 sek.;499.900 kr.;2014
BMW 435d 3,0 Gran ...e aut. 5d;313 HK;76.000;17,9 km/l;4,8 sek.;Ring;2015
VW p! 1,0 MPi 60 ...p! BMT 5d;60 HK;5.000;24,4 km/l;14,4 sek.;116.900 kr.;2018
VW Golf Sportsvan ...ne BMT 5d;150 HK;10.000;18,2 km/l;8,8 sek.;319.900 kr.;2017
Mercedes E300 3,0 ...r aut. 5d;177 HK;380.000;11,6 km/l;9,4 sek.;37.900 kr.;1999
Renault Captur 0,9... Style 5d;90 HK;4.000;19,6 km/l;12,9 sek.;174.900 kr.;2016
Citroxebn C1 1,0i...n Clim 5d;68 HK;85.000;23,3 km/l;13,7 sek.;54.900 kr.;2014
VW Golf VII 1,4 TS...SG BMT 5d;122 HK;55.000;20,0 km/l;9,3 sek.;184.900 kr.;2014
Mercedes C180 1,8 ...e aut. 4d;122 HK;238.000;10,5 km/l;-;34.900 kr.;1994
Mazda 3 1,5 Sky-G ...Vision 4d;100 HK;58.000;20,0 km/l;10,8 sek.;157.000 kr.;2013
Mercedes E300 2,2 ...e aut. 4d;204 HK;135.000;-;7,5 sek.;429.900 kr.;2014
BMW 530d 3,0 xDrive aut. 4d;258 HK;64.000;17,5 km/l;6,1 sek.;489.900 kr.;2013
BMW X1 2,0 xDrive2...i aut. 5d;184 HK;89.000;13,3 km/l;7,9 sek.;369.000 kr.;2013
Mercedes 300 E 3,0  4d;180 HK;350.000;9,2 km/l;8,1 sek.;39.900 kr.;1991
Skoda Superb 2,0 T...bi DSG 5d;140 HK;119.000;19,6 km/l;10,2 sek.;259.800 kr.;2015
Citroxebn Xsara 1...eekend 5d;110 HK;235.000;14,5 km/l;11,3 sek.;9.000 kr.;2001
VW Golf VII 1,4 TS...ne DSG 5d;125 HK;1.000;19,6 km/l;9,1 sek.;269.900 kr.;2018
Fiat Punto 1,2 Cool 5d;69 HK;52.000;19,6 km/l;14,4 sek.;74.200 kr.;2014
Mazda 3 2,0 Sky-G ...Vision 5d;120 HK;43.000;19,6 km/l;8,9 sek.;169.900 kr.;2013
Mercedes E220 d 2,...e aut. 4d;194 HK;24.000;25,6 km/l;7,3 sek.;539.900 kr.;2017
Volvo V70 2,0 D4 1...rive-E 5d;163 HK;98.000;20,4 km/l;9,9 sek.;299.900 kr.;2013
BMW 525d 3,0 aut. 4d;204 HK;161.000;16,4 km/l;7,2 sek.;329.000 kr.;2011
VW Polo 1,0 TSi 95...Motion 5d;95 HK;64.000;24,4 km/l;10,5 sek.;129.900 kr.;2016
Skoda Octavia 1,6 ...bi DSG 5d;105 HK;164.000;21,3 km/l;12,1 sek.;124.800 kr.;2013
Honda HR-V 1,5 i-V...egance 5d;130 HK;25.000;17,9 km/l;10,2 sek.;239.900 kr.;2016
Volvo V70 2,4 D5 2...m aut. 5d;215 HK;134.000;16,1 km/l;8,0 sek.;349.900 kr.;2014
Mercedes C200 2,0  4d;184 HK;100.000;18,9 km/l;7,5 sek.;299.900 kr.;2015
Hyundai i30 1,0 T-...remium 5d;120 HK;19.000;20,0 km/l;11,1 sek.;214.700 kr.;2017
Suzuki Grand Vitar...iS GLS 3d;129 HK;78.000;13,5 km/l;-;96.900 kr.;2006
Audi A7 2,8 FSi SB...ltitr. 5d;204 HK;53.000;13,5 km/l;7,9 sek.;499.900 kr.;2014
BMW 435d 3,0 Gran ...e aut. 5d;313 HK;76.000;17,9 km/l;4,8 sek.;Ring;2015
VW p! 1,0 MPi 60 ...p! BMT 5d;60 HK;5.000;24,4 km/l;14,4 sek.;116.900 kr.;2018
VW Golf Sportsvan ...ne BMT 5d;150 HK;10.000;18,2 km/l;8,8 sek.;319.900 kr.;2017
Mercedes E300 3,0 ...r aut. 5d;177 HK;380.000;11,6 km/l;9,4 sek.;37.900 kr.;1999
Renault Captur 0,9... Style 5d;90 HK;4.000;19,6 km/l;12,9 sek.;174.900 kr.;2016
Citroxebn C1 1,0i...n Clim 5d;68 HK;85.000;23,3 km/l;13,7 sek.;54.900 kr.;2014
VW Golf VII 1,4 TS...SG BMT 5d;122 HK;55.000;20,0 km/l;9,3 sek.;184.900 kr.;2014
Mercedes C180 1,8 ...e aut. 4d;122 HK;238.000;10,5 km/l;-;34.900 kr.;1994
Mazda 3 1,5 Sky-G ...Vision 4d;100 HK;58.000;20,0 km/l;10,8 sek.;157.000 kr.;2013
Mercedes E300 2,2 ...e aut. 4d;204 HK;135.000;-;7,5 sek.;429.900 kr.;2014
BMW 530d 3,0 xDrive aut. 4d;258 HK;64.000;17,5 km/l;6,1 sek.;489.900 kr.;2013
BMW X1 2,0 xDrive2...i aut. 5d;184 HK;89.000;13,3 km/l;7,9 sek.;369.000 kr.;2013
Mercedes 300 E 3,0  4d;180 HK;350.000;9,2 km/l;8,1 sek.;39.900 kr.;1991
Skoda Superb 2,0 T...bi DSG 5d;140 HK;119.000;19,6 km/l;10,2 sek.;259.800 kr.;2015
Citroxebn Xsara 1...eekend 5d;110 HK;235.000;14,5 km/l;11,3 sek.;9.000 kr.;2001
VW Golf VII 1,4 TS...ne DSG 5d;125 HK;1.000;19,6 km/l;9,1 sek.;269.900 kr.;2018
Fiat Punto 1,2 Cool 5d;69 HK;52.000;19,6 km/l;14,4 sek.;74.200 kr.;2014
Mazda 3 2,0 Sky-G ...Vision 5d;120 HK;43.000;19,6 km/l;8,9 sek.;169.900 kr.;2013
Mercedes E220 d 2,...e aut. 4d;194 HK;24.000;25,6 km/l;7,3 sek.;539.900 kr.;2017
Volvo V70 2,0 D4 1...rive-E 5d;163 HK;98.000;20,4 km/l;9,9 sek.;299.900 kr.;2013
BMW 525d 3,0 aut. 4d;204 HK;161.000;16,4 km/l;7,2 sek.;329.000 kr.;2011
VW Polo 1,0 TSi 95...Motion 5d;95 HK;64.000;24,4 km/l;10,5 sek.;129.900 kr.;2016
Skoda Octavia 1,6 ...bi DSG 5d;105 HK;164.000;21,3 km/l;12,1 sek.;124.800 kr.;2013
Honda HR-V 1,5 i-V...egance 5d;130 HK;25.000;17,9 km/l;10,2 sek.;239.900 kr.;2016
Volvo V70 2,4 D5 2...m aut. 5d;215 HK;134.000;16,1 km/l;8,0 sek.;349.900 kr.;2014
Mercedes C200 2,0  4d;184 HK;100.000;18,9 km/l;7,5 sek.;299.900 kr.;2015
Hyundai i30 1,0 T-...remium 5d;120 HK;19.000;20,0 km/l;11,1 sek.;214.700 kr.;2017
Suzuki Grand Vitar...iS GLS 3d;129 HK;78.000;13,5 km/l;-;96.900 kr.;2006
Audi A7 2,8 FSi SB...ltitr. 5d;204 HK;53.000;13,5 km/l;7,9 sek.;499.900 kr.;2014
BMW 435d 3,0 Gran ...e aut. 5d;313 HK;76.000;17,9 km/l;4,8 sek.;Ring;2015
VW p! 1,0 MPi 60 ...p! BMT 5d;60 HK;5.000;24,4 km/l;14,4 sek.;116.900 kr.;2018
VW Golf Sportsvan ...ne BMT 5d;150 HK;10.000;18,2 km/l;8,8 sek.;319.900 kr.;2017
Mercedes E300 3,0 ...r aut. 5d;177 HK;380.000;11,6 km/l;9,4 sek.;37.900 kr.;1999
Renault Captur 0,9... Style 5d;90 HK;4.000;19,6 km/l;12,9 sek.;174.900 kr.;2016
Citroxebn C1 1,0i...n Clim 5d;68 HK;85.000;23,3 km/l;13,7 sek.;54.900 kr.;2014
VW Golf VII 1,4 TS...SG BMT 5d;122 HK;55.000;20,0 km/l;9,3 sek.;184.900 kr.;2014
Mercedes C180 1,8 ...e aut. 4d;122 HK;238.000;10,5 km/l;-;34.900 kr.;1994
Mazda 3 1,5 Sky-G ...Vision 4d;100 HK;58.000;20,0 km/l;10,8 sek.;157.000 kr.;2013
Mercedes E300 2,2 ...e aut. 4d;204 HK;135.000;-;7,5 sek.;429.900 kr.;2014
BMW 530d 3,0 xDrive aut. 4d;258 HK;64.000;17,5 km/l;6,1 sek.;489.900 kr.;2013
BMW X1 2,0 xDrive2...i aut. 5d;184 HK;89.000;13,3 km/l;7,9 sek.;369.000 kr.;2013
Mercedes 300 E 3,0  4d;180 HK;350.000;9,2 km/l;8,1 sek.;39.900 kr.;1991
Skoda Superb 2,0 T...bi DSG 5d;140 HK;119.000;19,6 km/l;10,2 sek.;259.800 kr.;2015
Citroxebn Xsara 1...eekend 5d;110 HK;235.000;14,5 km/l;11,3 sek.;9.000 kr.;2001
VW Golf VII 1,4 TS...ne DSG 5d;125 HK;1.000;19,6 km/l;9,1 sek.;269.900 kr.;2018
Fiat Punto 1,2 Cool 5d;69 HK;52.000;19,6 km/l;14,4 sek.;74.200 kr.;2014
Mazda 3 2,0 Sky-G ...Vision 5d;120 HK;43.000;19,6 km/l;8,9 sek.;169.900 kr.;2013
Mercedes E220 d 2,...e aut. 4d;194 HK;24.000;25,6 km/l;7,3 sek.;539.900 kr.;2017
Volvo V70 2,0 D4 1...rive-E 5d;163 HK;98.000;20,4 km/l;9,9 sek.;299.900 kr.;2013
BMW 525d 3,0 aut. 4d;204 HK;161.000;16,4 km/l;7,2 sek.;329.000 kr.;2011
VW Polo 1,0 TSi 95...Motion 5d;95 HK;64.000;24,4 km/l;10,5 sek.;129.900 kr.;2016
Skoda Octavia 1,6 ...bi DSG 5d;105 HK;164.000;21,3 km/l;12,1 sek.;124.800 kr.;2013
Honda HR-V 1,5 i-V...egance 5d;130 HK;25.000;17,9 km/l;10,2 sek.;239.900 kr.;2016
Volvo V70 2,4 D5 2...m aut. 5d;215 HK;134.000;16,1 km/l;8,0 sek.;349.900 kr.;2014
Mercedes C200 2,0  4d;184 HK;100.000;18,9 km/l;7,5 sek.;299.900 kr.;2015
Hyundai i30 1,0 T-...remium 5d;120 HK;19.000;20,0 km/l;11,1 sek.;214.700 kr.;2017
Suzuki Grand Vitar...iS GLS 3d;129 HK;78.000;13,5 km/l;-;96.900 kr.;2006
Audi A7 2,8 FSi SB...ltitr. 5d;204 HK;53.000;13,5 km/l;7,9 sek.;499.900 kr.;2014
BMW 435d 3,0 Gran ...e aut. 5d;313 HK;76.000;17,9 km/l;4,8 sek.;Ring;2015
VW p! 1,0 MPi 60 ...p! BMT 5d;60 HK;5.000;24,4 km/l;14,4 sek.;116.900 kr.;2018
VW Golf Sportsvan ...ne BMT 5d;150 HK;10.000;18,2 km/l;8,8 sek.;319.900 kr.;2017
Mercedes E300 3,0 ...r aut. 5d;177 HK;380.000;11,6 km/l;9,4 sek.;37.900 kr.;1999
Renault Captur 0,9... Style 5d;90 HK;4.000;19,6 km/l;12,9 sek.;174.900 kr.;2016
Citroxebn C1 1,0i...n Clim 5d;68 HK;85.000;23,3 km/l;13,7 sek.;54.900 kr.;2014
VW Golf VII 1,4 TS...SG BMT 5d;122 HK;55.000;20,0 km/l;9,3 sek.;184.900 kr.;2014
Mercedes C180 1,8 ...e aut. 4d;122 HK;238.000;10,5 km/l;-;34.900 kr.;1994
Mazda 3 1,5 Sky-G ...Vision 4d;100 HK;58.000;20,0 km/l;10,8 sek.;157.000 kr.;2013
Mercedes E300 2,2 ...e aut. 4d;204 HK;135.000;-;7,5 sek.;429.900 kr.;2014
BMW 530d 3,0 xDrive aut. 4d;258 HK;64.000;17,5 km/l;6,1 sek.;489.900 kr.;2013
BMW X1 2,0 xDrive2...i aut. 5d;184 HK;89.000;13,3 km/l;7,9 sek.;369.000 kr.;2013
Mercedes 300 E 3,0  4d;180 HK;350.000;9,2 km/l;8,1 sek.;39.900 kr.;1991
Skoda Superb 2,0 T...bi DSG 5d;140 HK;119.000;19,6 km/l;10,2 sek.;259.800 kr.;2015
Citroxebn Xsara 1...eekend 5d;110 HK;235.000;14,5 km/l;11,3 sek.;9.000 kr.;2001
VW Golf VII 1,4 TS...ne DSG 5d;125 HK;1.000;19,6 km/l;9,1 sek.;269.900 kr.;2018
Fiat Punto 1,2 Cool 5d;69 HK;52.000;19,6 km/l;14,4 sek.;74.200 kr.;2014
Mazda 3 2,0 Sky-G ...Vision 5d;120 HK;43.000;19,6 km/l;8,9 sek.;169.900 kr.;2013
Mercedes E220 d 2,...e aut. 4d;194 HK;24.000;25,6 km/l;7,3 sek.;539.900 kr.;2017
Volvo V70 2,0 D4 1...rive-E 5d;163 HK;98.000;20,4 km/l;9,9 sek.;299.900 kr.;2013
BMW 525d 3,0 aut. 4d;204 HK;161.000;16,4 km/l;7,2 sek.;329.000 kr.;2011
VW Polo 1,0 TSi 95...Motion 5d;95 HK;64.000;24,4 km/l;10,5 sek.;129.900 kr.;2016
Skoda Octavia 1,6 ...bi DSG 5d;105 HK;164.000;21,3 km/l;12,1 sek.;124.800 kr.;2013
Honda HR-V 1,5 i-V...egance 5d;130 HK;25.000;17,9 km/l;10,2 sek.;239.900 kr.;2016
Volvo V70 2,4 D5 2...m aut. 5d;215 HK;134.000;16,1 km/l;8,0 sek.;349.900 kr.;2014
Mercedes C200 2,0  4d;184 HK;100.000;18,9 km/l;7,5 sek.;299.900 kr.;2015
Hyundai i30 1,0 T-...remium 5d;120 HK;19.000;20,0 km/l;11,1 sek.;214.700 kr.;2017
